SpineBase_x, SpineBase_y, SpineBase_z, SpineBase_w,SpineMid_x, SpineMid_y, SpineMid_z, SpineMid_w,Neck_x, Neck_y, Neck_z, Neck_w,Head_x, Head_y, Head_z, Head_w,ShoulderLeft_x, ShoulderLeft_y, ShoulderLeft_z, ShoulderLeft_w,ElbowLeft_x, ElbowLeft_y, ElbowLeft_z, ElbowLeft_w,WristLeft_x, WristLeft_y, WristLeft_z, WristLeft_w,HandLeft_x, HandLeft_y, HandLeft_z, HandLeft_w,ShoulderRight_x, ShoulderRight_y, ShoulderRight_z, ShoulderRight_w,ElbowRight_x, ElbowRight_y, ElbowRight_z, ElbowRight_w,WristRight_x, WristRight_y, WristRight_z, WristRight_w,HandRight_x, HandRight_y, HandRight_z, HandRight_w,HipLeft_x, HipLeft_y, HipLeft_z, HipLeft_w,KneeLeft_x, KneeLeft_y, KneeLeft_z, KneeLeft_w,AnkleLeft_x, AnkleLeft_y, AnkleLeft_z, AnkleLeft_w,FootLeft_x, FootLeft_y, FootLeft_z, FootLeft_w,HipRight_x, HipRight_y, HipRight_z, HipRight_w,KneeRight_x, KneeRight_y, KneeRight_z, KneeRight_w,AnkleRight_x, AnkleRight_y, AnkleRight_z, AnkleRight_w,FootRight_x, FootRight_y, FootRight_z, FootRight_w,SpineShoulder_x, SpineShoulder_y, SpineShoulder_z, SpineShoulder_w,HandTipLeft_x, HandTipLeft_y, HandTipLeft_z, HandTipLeft_w,ThumbLeft_x, ThumbLeft_y, ThumbLeft_z, ThumbLeft_w,HandTipRight_x, HandTipRight_y, HandTipRight_z, HandTipRight_w,ThumbRight_x, ThumbRight_y, ThumbRight_z, ThumbRight_w,
0.03348805,-0.9994245,0.004167723,-0.003438179,0.03348526,-0.9994267,0.004190078,-0.002770755,0.02648178,-0.9990792,-0.03374824,-0.000783685,0,0,0,0,-0.8325382,0.5525809,0.03012563,-0.0250396,-0.9199181,0.03684157,-0.355157,-0.1620398,0.3095483,-0.1881034,-0.6160731,0.6994649,-0.01244966,-0.1749506,0.03876076,0.9837353,-0.7266244,-0.6855201,-0.0392729,-0.02317403,0.2325847,-0.1100399,-0.3015701,0.9180692,0.08593713,-0.6107803,-0.27738,0.7366292,0.02428978,-0.6314127,-0.1483527,0.7607363,-0.6904872,0.6847893,0.1510296,-0.177429,0.6571726,-0.002503966,0.7170626,0.2322479,-0.8451356,0.05038414,-0.5198278,-0.1139576,0,0,0,0,-0.6529918,-0.7239471,-0.1570163,-0.1576333,-0.9416264,0.3183181,0.01023294,-0.1091276,-0.397398,-0.02677073,0.8861899,-0.2366973,0,0,0,0,0.02946592,-0.9994861,-0.01254064,-0.001492498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03078699,-0.998708,0.003239359,-0.0402981,0.03076652,-0.9989367,0.003428388,-0.03416343,0.01787466,-0.998731,-0.03893664,-0.02647443,0,0,0,0,-0.8254396,0.5641065,0.01627166,-0.01299351,-0.89774,-0.05935165,-0.4152834,-0.134462,0.03439913,0.5797866,0.6890554,-0.4334362,-0.2827609,0.1369068,-0.2265101,0.9219524,-0.7057145,-0.703876,-0.06888781,-0.04219144,0.2147379,-0.1105578,-0.3100627,0.9195247,0.06403599,-0.6092712,-0.2805353,0.73891,-0.0254731,-0.6180311,-0.1467614,0.7719132,-0.6955188,0.6880215,0.1348164,-0.1571766,0.6298357,0.00766913,0.7406081,0.2339831,-0.8232245,0.04234469,-0.5552517,-0.1104709,0,0,0,0,-0.6448448,-0.7190968,-0.18166,-0.1845935,-0.9444095,0.3131435,-0.02422334,-0.09718522,-0.431503,-0.02726862,0.8659294,-0.2514515,0,0,0,0,0.02302618,-0.9992351,-0.01607795,-0.02721404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03032696,-0.9978261,0.002264978,-0.0584667,0.0302961,-0.9984819,0.002645806,-0.04592612,0.02056501,-0.9985193,-0.03900734,-0.03185263,0,0,0,0,-0.815942,0.5778588,0.01475198,-0.01001099,-0.9072051,-0.05993784,-0.3987347,-0.1199879,-0.5531885,-0.7163867,-0.3963051,-0.1539961,-0.3597486,0.413923,-0.4725122,0.6899139,-0.694114,-0.7144467,-0.07477721,-0.04669192,0.1700075,-0.2564132,-0.3260394,0.8938949,0.02177575,-0.6495072,-0.288612,0.7031141,-0.01838117,-0.6799339,-0.1341434,0.7206646,-0.7013614,0.6865007,0.1258937,-0.1447751,0.6370215,0.0008934609,0.7511607,0.1730904,-0.7477399,0.01478721,-0.64413,-0.1605081,0,0,0,0,-0.6425557,-0.7158458,-0.1920699,-0.194412,-0.7409433,0.07986664,0.6550557,-0.1246054,-0.7453461,0.05167019,0.6624272,0.05458698,0,0,0,0,0.0236934,-0.9990482,-0.01684182,-0.0325201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03109579,-0.9965972,0.001756244,-0.07631485,0.03105306,-0.9979565,0.002395701,-0.05579275,0.02591739,-0.998319,-0.03941477,-0.03367448,0,0,0,0,-0.8098041,0.5864621,0.01431786,-0.008624705,-0.9098104,-0.06316466,-0.3920015,-0.1207903,-0.4861342,-0.711155,-0.507606,-0.01637755,-0.2535802,0.3459541,-0.397042,0.8114003,-0.685905,-0.7220675,-0.07635091,-0.04820269,0.1386727,-0.3534633,-0.3372246,0.8614599,0.005804126,-0.65896,-0.2908663,0.6936388,0.02976185,-0.7215074,-0.1265628,0.6800907,-0.7220036,0.6717852,0.111128,-0.1227442,0.6200075,0.01137196,0.7626953,0.1837317,-0.7310361,0.01573517,-0.6630101,-0.1604879,0,0,0,0,-0.6415232,-0.7151831,-0.1951808,-0.197144,-0.7483827,-0.05157232,0.6469092,-0.1370125,-0.9546856,0.09929065,0.2617246,-0.1010794,0,0,0,0,0.02769129,-0.998884,-0.01675862,-0.03439648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03183868,-0.9959874,0.002096743,-0.08361246,0.03177965,-0.9976975,0.00285506,-0.05984801,0.02766538,-0.9982729,-0.0387357,-0.03443007,0,0,0,0,-0.8118562,0.5836769,0.01216691,-0.007928425,-0.9112822,-0.02513306,-0.3936408,-0.1182375,0.3596103,-0.1966658,-0.5926093,0.6934098,-0.166956,-0.002092389,-0.1522268,0.9741398,-0.6808591,-0.7268996,-0.07549375,-0.04846303,0.1361035,-0.3735078,-0.3433164,0.8509415,0.01425045,-0.6387235,-0.2854773,0.7143753,0.1314123,-0.7071976,-0.151499,0.6779752,-0.7283902,0.6672208,0.1046434,-0.1153866,0.553654,0.03575506,0.7971941,0.2380557,0.6430653,-0.2234352,0.6347676,-0.3655323,0,0,0,0,-0.6410702,-0.7141531,-0.1977525,-0.1997707,-0.4686902,0.112624,0.8728264,-0.07628523,-0.7569442,0.03530197,0.6192127,0.2058277,0,0,0,0,0.0294605,-0.9988205,-0.01583617,-0.03519896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.02813233,-0.9962676,0.006314505,-0.08136172,0.02793222,-0.9982457,0.007147868,-0.05171493,0.0227011,-0.9990298,-0.03160727,-0.02062172,0,0,0,0,-0.8162783,0.5775759,0.007872435,-0.005829338,-0.876613,-0.05486364,-0.4223413,-0.2239808,0.312946,-0.1941802,-0.4792272,0.7966807,0.2890014,-0.1840889,-0.4767381,0.8095124,-0.7159401,-0.6959894,-0.04616589,-0.02995481,0.1729749,-0.3303889,-0.3405611,0.8630998,0.04881975,-0.6219928,-0.2560026,0.7383795,0.2412742,-0.6941911,-0.1592612,0.6591823,-0.726209,0.6682312,0.1065884,-0.1213539,0.5544391,0.0316915,0.7956862,0.2418188,0.6332099,-0.2328645,0.6426448,-0.3630798,0,0,0,0,-0.6460833,-0.7086436,-0.1970094,-0.2039315,-0.3903556,0.1187448,0.9101821,-0.07134952,-0.7547981,0.092967,0.5880015,0.2754835,0,0,0,0,0.0248089,-0.9994193,-0.009728064,-0.02123738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0228695,-0.9983228,0.01220434,-0.05176499,0.02259359,-0.9992244,0.01270784,-0.02964227,0.01033071,-0.9997172,-0.02039567,-0.006544265,0,0,0,0,-0.8056796,0.5917921,0.01539746,-0.02062722,-0.8429779,-0.1410774,-0.3608204,-0.3732215,0.2217888,-0.1845362,-0.465382,0.8367651,0.1985452,-0.1746277,-0.461867,0.8466191,-0.7291272,-0.6832118,-0.02922266,-0.02722327,0.2752359,-0.1118659,-0.3517657,0.8876893,0.1315591,-0.6730788,-0.2331434,0.689421,0.07452147,-0.6942344,-0.1311096,0.7037724,-0.7033811,0.6881174,0.112097,-0.1385048,0.6233013,0.007238612,0.7439192,0.2408887,-0.7233055,0.2191997,-0.6438308,0.1194262,0,0,0,0,-0.6944054,-0.6729039,-0.1829817,-0.1775366,-0.7351652,0.08328664,0.6611128,-0.1246009,-0.7388363,0.1211249,0.6575664,0.08400075,0,0,0,0,0.01581769,-0.9998488,-0.001946736,-0.006945403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.01341766,-0.9995944,0.01907058,0.01634719,0.01358202,-0.9996984,0.01895387,0.007705232,-0.008558672,-0.9999176,-0.009517212,-0.001009867,0,0,0,0,0.6285949,-0.7776278,-0.002142808,0.01261049,-0.7916026,-0.1103392,-0.511941,-0.3148128,0.6062684,0.1410327,-0.1370061,0.7705697,-0.0641043,0.2519883,-0.3374434,0.9047234,-0.7577555,-0.6523088,-0.003091515,-0.01703852,0.3109814,-0.07979481,-0.3911532,0.8625095,0.1326231,-0.7501274,-0.2603338,0.5932507,0.1533755,-0.7876,-0.08424255,0.5908177,0.6667519,-0.7073648,-0.1433152,0.1858433,0.5654359,0.01676464,0.793578,0.2241323,0.5951743,-0.2696155,0.6309468,-0.4183075,0,0,0,0,-0.7049766,-0.677207,-0.1438398,-0.1539773,-0.6666024,0.08849789,0.729495,-0.1250856,-0.6954899,0.2217629,0.6811292,0.05637389,0,0,0,0,-0.002801333,-0.9999512,0.009421462,-0.001011234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00363888,-0.9980503,0.0205812,0.05881239,0.004018745,-0.9989669,0.02051042,0.04035133,-0.008754433,-0.9996481,-0.01252741,0.02168238,0,0,0,0,0.6413832,-0.7669535,-0.006170793,0.01928408,-0.738311,-0.1321933,-0.5842041,-0.310044,0.4359446,-0.2385224,-0.2852087,0.8195825,0.1264233,-0.1660528,-0.3140673,0.9261779,-0.7746185,-0.6319026,0.02341143,0.0108349,0.3512836,-0.03528211,-0.4637699,0.8125716,0.1020917,-0.8784776,-0.2960236,0.3608663,0.1895362,-0.9115778,-0.1125844,0.3470257,0.6455668,-0.7141667,-0.1663115,0.2134247,0.4988223,0.02471124,0.8432462,0.1987501,0.6721666,-0.1418737,0.6220153,-0.3757138,0,0,0,0,-0.7154509,-0.6745752,-0.1199419,-0.1367195,0.08103038,0.1442557,0.9859897,-0.02118077,-0.6178284,0.4360265,0.6222152,0.2025272,0,0,0,0,-0.005970532,-0.9997144,0.007818708,0.02178106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.009156692,-0.99445,0.01972941,0.1029369,-0.008599819,-0.9969456,0.01997845,0.07500917,-0.01089682,-0.9987392,-0.01533614,0.04654294,0,0,0,0,0.6456524,-0.7632087,-0.009828631,0.0234275,-0.7265834,-0.1720058,-0.4109418,-0.5230846,-0.2497432,-0.84409,-0.4730954,0.03634804,-0.4828579,0.1473936,-0.212999,0.8365135,-0.7997885,-0.5962617,0.05358852,0.04403094,0.3822247,0.005073412,-0.5484746,0.7436761,0.1644946,-0.9133299,-0.2603236,0.2664613,0.2429515,-0.914018,-0.2159715,0.2426974,0.6285328,-0.7144501,-0.19377,0.2386647,-0.1774423,0.1082516,0.96928,0.1314997,-0.8259321,-0.2813069,-0.4846967,-0.06141356,0,0,0,0,-0.742347,-0.6542868,-0.0922882,-0.1109627,0.0952214,0.1357397,0.9854578,-0.03715454,-0.6366554,0.3748197,0.6600601,0.1360179,0,0,0,0,-0.01014905,-0.9988402,0.005307345,0.04676832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.008322895,-0.9938325,0.02038504,0.1086844,-0.008930603,-0.9901252,0.02012622,0.1384457,-0.005104259,-0.9854275,-0.01430024,0.1694169,0,0,0,0,-0.8232989,0.515727,0.1753415,-0.1595621,0.6180332,0.1231346,0.414297,0.6566817,-0.09719305,-0.6851205,-0.3824577,0.6122823,-0.184073,-0.6749778,-0.2676401,0.6624884,-0.8292156,-0.5466673,0.107328,0.04513207,0.435488,0.02443687,-0.5829724,0.6854899,0.1589381,-0.9030496,-0.3183916,0.2405555,0.2232721,-0.9153256,-0.2555211,0.2168814,0.6307383,-0.7105876,-0.1968806,0.2418112,-0.7584829,0.1164755,-0.6149843,-0.1814701,-0.9473189,0.0123462,-0.3067034,-0.09147551,0,0,0,0,-0.743275,-0.6541162,-0.08906764,-0.1083573,-0.6156545,0.07160506,0.7755041,-0.1201486,-0.6245275,0.1756874,0.7597941,0.04257152,0,0,0,0,-0.008106004,-0.9854453,0.005486351,0.1697111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.02502263,-0.9898705,0.01959188,0.1383704,-0.02550779,-0.9860746,0.01895591,0.1632392,-0.01174987,-0.9817959,-0.01515126,0.1889686,0,0,0,0,-0.8245234,0.5068942,0.1907077,-0.1638604,0.5312142,0.1844924,0.2586773,0.7854044,0.2495269,-0.1782895,-0.3281891,0.8934434,-0.2858169,-0.02027734,-0.3219866,0.9023426,-0.8427624,-0.5187817,0.1302318,0.06047359,-0.436385,-0.05552635,0.7448334,-0.5017054,0.1471111,-0.8842533,-0.2876069,0.3372491,0.4797195,-0.7696309,-0.3639827,0.2122596,0.6185563,-0.713378,-0.2129543,0.2512574,-0.7856194,0.1042742,-0.5936207,-0.1397987,-0.9295698,0.01204447,-0.3559965,-0.0949806,0,0,0,0,-0.7573164,-0.6435173,-0.06437067,-0.0906299,-0.5878174,0.08332632,0.7945874,-0.1271155,-0.5966876,0.1464174,0.7851391,0.07798974,0,0,0,0,-0.0158854,-0.9817573,0.004272298,0.1894251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.05865605,-0.975059,0.01464084,0.2135536,-0.05874373,-0.9737464,0.01428497,0.219461,-0.03840762,-0.9734191,-0.0221252,0.2247015,0,0,0,0,-0.7986435,0.5203258,0.229516,-0.1968555,0.4294029,0.2063813,0.1344543,0.868874,0.06594916,-0.7559952,-0.3752072,0.5322984,-0.03006283,-0.7822528,-0.2352429,0.5760536,-0.8499715,-0.4990877,0.1535233,0.06993195,-0.6210929,-0.04744879,0.7410357,-0.2507159,0.1714238,-0.7718241,-0.5262479,0.312993,0.134128,-0.7942526,-0.4872564,0.337274,0.588638,-0.7180945,-0.2503932,0.2741331,-0.2601712,0.06751768,0.9579963,0.09997711,-0.8544039,-0.2435922,-0.4500247,-0.09019164,0,0,0,0,-0.7786906,-0.6264125,0.002439538,-0.03525018,-0.4921761,0.1302841,0.8514935,-0.1254901,-0.4908395,-0.1865085,0.7346613,0.4296092,0,0,0,0,-0.03128812,-0.9737514,0.001189304,0.2254504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.06583983,-0.9715279,0.01444318,0.2271344,-0.06636049,-0.9617633,0.01182259,0.2654578,-0.04408908,-0.950616,-0.02856226,0.3058915,0,0,0,0,-0.7092004,0.5432023,0.3183303,-0.3172252,0.3624,0.1466179,0.08511908,0.9164739,0.3295712,0.1043227,-0.08592334,0.9344072,0.4337907,-0.6362399,0.4960623,0.4011815,-0.8627094,-0.4602658,0.2017171,0.05655137,-0.5695283,-0.1270677,0.8073495,-0.08762515,-0.1479587,0.6146653,0.6791728,-0.3728527,0.2542677,-0.8665802,-0.2810756,0.3246279,0.5864767,-0.7132726,-0.2624247,0.2800369,-0.8511127,-0.03368026,-0.5238447,0.007716198,-0.8033304,0.07382738,-0.5733531,-0.1430949,0,0,0,0,-0.7836862,-0.6201444,0.005963491,-0.0349505,-0.4640673,0.1257884,0.8669497,-0.1312138,-0.4734523,-0.08010102,0.842703,0.243472,0,0,0,0,-0.03826141,-0.9509239,-0.002142884,0.3070428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07364476,-0.9662095,0.01194256,0.2467247,-0.07398915,-0.9578208,0.009580167,0.2775125,-0.05485268,-0.9488714,-0.03248066,0.3091589,0,0,0,0,-0.6965306,0.5589745,0.3212153,-0.3149817,0.3425184,0.1753767,0.07643048,0.9198274,0.2442114,-0.3798168,-0.2104627,0.8670671,0.0154666,-0.3647267,-0.07155363,0.9282323,-0.862283,-0.4592259,0.2036043,0.06422629,-0.6373778,-0.1275624,0.7596897,-0.0186818,-0.05052921,0.5808713,0.7944218,-0.1700866,-0.04066166,0.4139869,0.8987182,-0.1388057,0.5822634,-0.7077395,-0.2786957,0.287059,-0.8547896,0.05181753,-0.5061659,-0.102205,-0.8493156,-0.1361888,-0.4750026,-0.1857103,0,0,0,0,-0.7839409,-0.6201316,0.02177958,-0.01998151,-0.4959893,0.12386,0.8473349,-0.1437954,-0.4717729,-0.07830146,0.8593942,0.1809447,0,0,0,0,-0.04628445,-0.9494111,-0.004690496,0.310571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07458888,-0.9586146,0.006232766,0.274692,-0.07473528,-0.9504654,0.004121524,0.3016838,-0.05787355,-0.9419538,-0.03829505,0.3284923,0,0,0,0,-0.685553,0.5716599,0.3302524,-0.3068478,0.3137923,0.2661994,0.1002625,0.9058806,0.1841844,-0.539074,-0.2193868,0.792051,0.03205388,-0.5499388,-0.06677294,0.8319142,-0.855733,-0.4557013,0.2253805,0.09623366,-0.6356921,-0.09651323,0.7654971,-0.02439242,-0.2082294,0.5839061,0.7228996,-0.30514,0.3935157,-0.7324379,-0.5214375,0.1917894,0.5750067,-0.7062908,-0.2897013,0.2942684,-0.9154037,0.06465945,0.3970437,-0.01453999,0.6938826,0.03028876,0.6210776,0.363142,0,0,0,0,-0.7972535,-0.6019567,0.04442852,0.007815778,-0.4833263,0.1325073,0.8514785,-0.1543432,-0.4644622,-0.06513196,0.8659458,0.1736968,0,0,0,0,-0.05143539,-0.9424662,-0.009908283,0.3301721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07563601,-0.9571327,0.005949645,0.2795367,-0.07577956,-0.9483914,0.003696486,0.3078921,-0.06061407,-0.9392053,-0.03953649,0.3356428,0,0,0,0,-0.6551654,0.6007283,0.3326934,-0.3149588,0.2996328,0.3065404,0.1107344,0.8966556,0.1931858,-0.4280812,-0.1829719,0.8636823,-0.02877648,-0.4083089,-0.06441654,0.9101133,-0.8525935,-0.4582815,0.2287706,0.1035678,-0.624792,-0.0974546,0.7746257,-0.009628401,-0.1348633,0.6365335,0.7102084,-0.2687767,-0.09830127,0.6345745,0.7016457,-0.3087802,0.5676178,-0.7076831,-0.2939184,0.3010092,-0.8996308,0.06935233,0.4310668,-0.005989779,0.7118295,0.04496021,0.602544,0.3580755,0,0,0,0,-0.8005819,-0.59747,0.04512417,0.007886495,-0.5948881,0.1413012,0.7667926,-0.1953748,-0.5144074,-0.1973283,0.8097734,0.2017762,0,0,0,0,-0.05573111,-0.9396261,-0.0122474,0.3374121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07634398,-0.9576367,0.008198219,0.2775541,-0.07656198,-0.9485427,0.005820266,0.3071987,-0.06279854,-0.9390139,-0.03633959,0.3361379,0,0,0,0,0.6135679,-0.6394668,-0.3675126,0.2820482,0.2934321,0.3082072,0.1203636,0.8968937,0.1811465,-0.3947612,-0.1743702,0.8837107,-0.04952451,-0.3662112,-0.1084515,0.9228624,-0.8496338,-0.4647641,0.2264194,0.1041681,-0.5843877,-0.09273629,0.8024542,-0.07719003,-0.003542079,-0.7788672,-0.5987506,0.1866838,-0.04429065,-0.7703088,-0.5980694,0.2167385,0.5658909,-0.7080413,-0.2936591,0.3036598,-0.8759796,0.07059181,0.4771381,0.003985439,0.7190592,0.05162134,0.5944123,0.3563187,0,0,0,0,-0.8012322,-0.5968112,0.04286182,0.002469084,-0.5604267,0.1368071,0.7970924,-0.1784641,-0.5088709,-0.169314,0.8131553,0.2261893,0,0,0,0,-0.05929865,-0.9392605,-0.01100665,0.3378643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07681307,-0.9558196,0.01110049,0.2835232,-0.07708036,-0.9479669,0.009060125,0.3087642,-0.06257829,-0.9402903,-0.03515462,0.3327194,0,0,0,0,0.6074648,-0.6452057,-0.3657798,0.2844313,0.3015368,0.2077628,0.1590768,0.916845,0.1110845,-0.5311029,-0.2258628,0.8090587,-0.1493555,-0.4786002,-0.2185524,0.8371796,-0.8476931,-0.4727259,0.2189567,0.1000225,-0.4431892,-0.1541849,0.8829484,-0.01457592,-0.05372994,-0.7724563,-0.5448424,0.3218246,0.04233738,-0.8364154,-0.4518159,0.3073748,0.5788342,-0.6935695,-0.3027613,0.3037233,-0.8757482,0.05887652,-0.4770738,-0.04471209,-0.8771347,0.0476567,-0.4538404,-0.1496408,0,0,0,0,-0.7818616,-0.6214717,0.04935798,0.005400199,-0.5227695,0.1401773,0.823207,-0.171443,-0.496428,-0.1422819,0.8194642,0.2485834,0,0,0,0,-0.06196715,-0.9402887,-0.009725397,0.3345485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.07100377,-0.9545472,0.01265562,0.2892023,-0.07127884,-0.947565,0.01100131,0.311318,-0.06001835,-0.9407955,-0.03290141,0.3319926,0,0,0,0,0.6002805,-0.6512004,-0.3656118,0.2862329,0.3154428,0.1047396,0.2513659,0.9090328,0.1373721,-0.3065911,-0.2455458,0.9093065,-0.008431102,-0.2741004,-0.2565539,0.9268107,-0.8555074,-0.4573896,0.2244341,0.0923646,-0.7364277,-0.1868785,0.5991811,-0.2524533,-0.6520912,0.374568,0.1914452,-0.6307333,-0.3504479,-0.907331,0.2233523,0.06364407,0.560654,-0.7038525,-0.2977175,0.3187835,-0.8763003,0.08422809,-0.4710221,-0.05604885,-0.8926444,0.04466991,-0.4239395,-0.1465121,0,0,0,0,-0.8174465,-0.5735311,0.05297744,0.00605891,-0.4856249,0.1497137,0.8442549,-0.1702585,-0.4809827,-0.1102583,0.8302001,0.2593579,0,0,0,0,-0.06097319,-0.9406544,-0.008108438,0.3337452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.05550033,-0.9697982,0.01626543,0.2369529,-0.05546375,-0.9703267,0.01638976,0.2347794,-0.05353212,-0.9714114,-0.01266055,0.2309411,0,0,0,0,-0.7751121,0.5635371,0.2210932,-0.1809553,0.3712594,0.1965881,0.2616375,0.8689451,0.1387224,-0.3547463,-0.246345,0.8911932,-0.1247382,-0.3016458,-0.340982,0.8815789,-0.8560144,-0.4784634,0.1724281,0.09263214,-0.3997155,-0.06917744,0.7597596,-0.508141,0.1411807,-0.8724073,-0.2746633,0.3788585,0.160282,-0.8857871,-0.2260688,0.3722685,0.5784907,-0.7083602,-0.2709692,0.3002496,-0.8501909,0.04778824,-0.5163926,-0.09072102,-0.8768108,0.05947602,-0.4514712,-0.1543995,0,0,0,0,-0.8027328,-0.5955064,0.009030744,-0.03017751,-0.4455494,0.1553359,0.8681672,-0.1537595,-0.5060167,-0.04990474,0.8222935,0.2555192,0,0,0,0,-0.05564516,-0.9711611,0.002796004,0.2318228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.01710679,-0.9811519,0.02040944,0.191394,-0.01731151,-0.9791743,0.02023609,0.2012674,-0.02876172,-0.9770533,0.0002291553,0.2110436,0,0,0,0,-0.7864769,0.5475908,0.2125597,-0.190832,0.3994493,0.1102123,0.3509091,0.8397359,0.1419394,-0.1919073,-0.289465,0.9269492,-0.05570136,-0.1380439,-0.3717304,0.9163284,-0.836979,-0.5251251,0.1401974,0.06367478,0.3612012,0.0508303,-0.6363385,0.679723,0.2211631,-0.7220538,-0.2153501,0.6191522,0.2428309,-0.7554457,-0.07334144,0.604116,0.6042417,-0.703671,-0.2381326,0.2881527,-0.8106421,0.1532048,-0.5390628,-0.1697023,-0.945889,0.007714732,-0.3074506,-0.103482,0,0,0,0,-0.7669641,-0.6388541,-0.02659047,-0.05407682,-0.5240728,0.1617258,0.8261108,-0.1293572,-0.537033,-0.07649274,0.8077145,0.2309585,0,0,0,0,-0.04087805,-0.9765332,0.008075436,0.2112977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.002831667,-0.9857616,0.02319376,0.166517,-0.002970801,-0.9847447,0.02317635,0.1724295,-0.004577069,-0.9839445,0.005521679,0.1783306,0,0,0,0,-0.8081493,0.5318931,0.1816058,-0.1760789,0.4328403,0.07230005,0.4265935,0.7908475,0.1723593,-0.09000508,-0.2916263,0.9365605,-0.006231364,-0.03804599,-0.3868742,0.9213262,-0.8273642,-0.5483966,0.1143408,0.04069047,0.3051101,0.1236719,-0.5918873,0.7357191,0.2493496,-0.7423033,-0.1900622,0.5921884,0.211206,-0.7626382,-0.1316614,0.5970261,0.6302849,-0.6895176,-0.2265729,0.2756285,-0.803887,0.07348276,-0.5747916,-0.1340917,-0.841774,-0.03814257,-0.5074835,-0.1800614,0,0,0,0,-0.7447616,-0.6621909,-0.04407426,-0.06993608,-0.5313345,0.1566418,0.822153,-0.1311929,-0.5707138,0.01377023,0.8125614,0.1176433,0,0,0,0,-0.02346229,-0.9835684,0.01422544,0.1784386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.01494007,-0.9913142,0.0234324,0.1285451,0.01488063,-0.9909853,0.0234702,0.1310572,0.008364621,-0.990992,0.00458275,0.1335809,0,0,0,0,-0.8256807,0.5240774,0.1443385,-0.1508661,0.4779832,0.03626237,0.4982556,0.7224669,0.172634,-0.070748,-0.30963,0.9323741,-0.009376843,-0.0143211,-0.4381297,0.8987488,-0.7944175,-0.6031014,0.06944007,0.01863796,0.2776348,0.04802907,-0.5323662,0.798247,0.1512049,-0.7749233,-0.2166476,0.5741904,0.1879715,-0.7884787,-0.1504864,0.5659698,0.6555859,-0.6784328,-0.2086018,0.2577234,-0.7712356,0.06939177,-0.6077245,-0.1762138,-0.8144112,-0.08438133,-0.5729637,-0.03642447,0,0,0,0,-0.719834,-0.6840716,-0.07334724,-0.09222389,-0.5299315,0.1566327,0.8211734,-0.142524,-0.6000371,0.05434288,0.7907914,0.1079409,0,0,0,0,-0.009085149,-0.9908848,0.01432461,0.1336396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.03160594,-0.9951979,0.01950501,0.09056298,0.03160624,-0.9951993,0.01950453,0.09054766,0.0209135,-0.9956571,0.0003443416,0.09071564,0,0,0,0,-0.8538903,0.497601,0.1037196,-0.111834,0.5383188,-0.01656717,0.5732614,0.6175029,0.195354,-0.09384631,-0.311779,0.9251073,0.009554319,-0.03535923,-0.345051,0.937869,-0.7695711,-0.6374481,0.03693566,0.007474224,0.2670047,0.0704245,-0.3591788,0.8914816,-0.01616709,-0.8953926,-0.3001187,0.3285415,0.09333467,-0.9252041,-0.1692937,0.3265358,-0.6852542,0.6595982,0.1970969,-0.2377177,0.2305832,0.06763677,0.9474834,0.2110258,-0.7917042,-0.09422,-0.601982,0.04410072,0,0,0,0,-0.6928383,-0.7035468,-0.1071239,-0.1162819,-0.6320632,0.1399207,0.747089,-0.1509185,-0.6357449,0.06494892,0.7663052,0.0662303,0,0,0,0,0.004943626,-0.9958099,0.0102667,0.0907353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
